"module name","license","repository"
"async@3.1.0","MIT","https://github.com/caolan/async"
"deep-scan-dir@0.0.0","MIT","https://github.com/iTonyYo/deep-scan-dir"
"deepmerge@4.0.0","MIT","https://github.com/TehShrike/deepmerge"
